subject_id,year_in_study,record_date,height,height_units,weight,weight_units,temperature,pulse,respiratory_rate,respiratory_rate_category,appetite,attitude,purina_body_condition_score,body_fat_index,feces,feces_abnormal_specify,urination,urination_abnormal_specify,capillary_refill,capillary_refill_not_evaluated,hydration_status,dehydrated_percent,overhydrated_percent,mucous_membrane_not_evaluated,mucous_membrane_normal,mucous_membrane_pale,mucous_membrane_injected,mucous_membrane_icteric,mucous_membrane_petechiae,mucous_membrane_cyanotic
grlsGQEN0GEE,1.0,2013-08,21.5,in,72.6,lb,101.0,80,,Panting (>60 breaths/minute),Normal,Normal,,30,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQEN0GEE,2.0,2014-07,22.5,in,74.2,lb,101.2,120,,Panting (>60 breaths/minute),Normal,Normal,,30,Normal,,Normal,,3.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQEN0GEE,3.0,2015-08,19.69,in,90.0,lb,102.2,104,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQEN0GEE,4.0,2016-06,22.0,in,87.0,lb,100.7,80,25.0,Breaths/minute,Normal,Normal,7.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQEN0GEE,5.0,2017-06,23.0,in,88.0,lb,101.0,110,20.0,Breaths/minute,Normal,Normal,7.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQEN0GEE,6.0,2018-06,22.0,in,72.0,lb,101.0,130,36.0,Breaths/minute,Normal,Normal,8.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQEN0GEE,7.0,2019-07,24.0,in,67.4,lb,101.4,120,,Panting (>60 breaths/minute),Normal,Normal,7.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,0.0,2014-10,23.0,in,46.9,lb,100.4,88,18.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,1.0,2018-10,53.0,in,63.0,lb,101.5,88,22.0,Breaths/minute,Not Evaluated,Not Evaluated,,,,,,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,2.0,2018-10,53.0,in,59.0,lb,102.1,128,44.0,Breaths/minute,Normal,Agitated,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,3.0,2017-11,51.0,in,61.5,lb,103.1,150,37.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,4.0,2018-10,54.0,in,61.6,lb,101.7,120,32.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,5.0,2019-10,63.0,in,63.2,lb,100.1,138,30.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,6.0,2020-10,,,21.77,lb,102.2,152,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGQMXI7RR,7.0,2021-11,,,21.14,lb,102.9,200,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,0.0,2014-12,20.5,in,80.2,lb,101.0,120,35.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,1.0,2016-01,,,75.0,lb,101.9,104,30.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,2.0,2017-01,,,73.6,lb,102.2,150,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,3.0,2018-03,,,77.0,lb,101.1,144,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,4.0,2019-01,,,79.0,lb,101.4,160,,Panting (>60 breaths/minute),Normal,Normal,4.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,6.0,2021-01,,,34.84,lb,101.3,120,,Panting (>60 breaths/minute),Normal,Normal,4,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,7.0,2022-02,,,32.66,lb,101.4,112,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGR1G88RR,8.0,2023-02,,,31.93,lb,101.5,92,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,0.0,2013-04,23.5,in,63.0,lb,101.0,104,20.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,1.0,2014-03,25.0,in,72.6,lb,101.5,100,32.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,2.0,2015-03,27.56,in,68.0,lb,101.0,150,36.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,3.0,2016-04,24.0,in,66.8,lb,101.4,150,30.0,Breaths/minute,Normal,Normal,4.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,4.0,2017-05,29.13,in,106.4,lb,101.2,145,28.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,5.0,2019-03,24.0,in,109.8,lb,101.5,128,,Panting (>60 breaths/minute),Normal,Normal,9.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,7.0,2020-03,23.62,in,102.4,lb,100.0,152,48.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGRLXJ333,8.0,2021-05,,,11.34,lb,102.5,100,,Panting (>60 breaths/minute),Normal,Normal,7,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,0.0,2014-10,23.82,in,65.2,lb,102.0,112,28.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,1.0,2015-09,27.0,in,75.7,lb,102.0,88,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,2.0,2016-10,24.5,in,74.0,lb,100.3,80,34.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,3.0,2017-09,24.0,in,73.4,lb,102.4,88,35.0,Breaths/minute,Normal,Normal,4.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,4.0,2018-09,25.0,in,70.4,lb,102.0,80,,Panting (>60 breaths/minute),Normal,Normal,4.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,5.0,2019-09,24.0,in,68.4,lb,99.8,76,35.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,6.0,2020-11,,,30.8,lb,97.1,88,35,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,7.0,2021-09,,,33.79,lb,100.4,90,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSB3BQTT,8.0,2022-10,,,31.21,lb,101.5,80,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,0.0,2014-08,20.0,in,58.3,lb,103.2,110,37.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,1.0,2015-07,21.65,in,79.0,lb,102.2,115,45.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,2.0,2016-08,22.0,in,66.0,lb,102.5,80,15.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,3.0,2017-07,21.5,in,63.0,lb,102.7,75,45.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,4.0,2018-08,22.5,in,65.0,lb,104.3,80,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,5.0,2019-07,26.0,in,80.4,lb,101.5,75,30.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,6.0,2020-08,,,36.29,lb,104.1,82,,Panting (>60 breaths/minute),Normal,Agitated,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,7.0,2021-08,,,36.83,lb,102.9,74,55,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSPDWVBB,8.0,2022-07,,,43.36,lb,101.9,80,65,Breaths/minute,Normal,Normal,4,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSRN0HCC,0.0,2014-10,21.0,in,66.0,lb,102.4,110,30.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSRN0HCC,2.0,2016-11,21.5,in,64.7,lb,101.0,120,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSRN0HCC,3.0,2017-12,18.5,in,64.9,lb,101.0,100,20.0,Breaths/minute,Normal,Normal,5.0,,Not Evaluated,,Not Evaluated,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSRN0HCC,4.0,2019-02,22.5,in,65.0,lb,100.1,120,22.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSRN0HCC,5.0,2019-11,24.5,in,64.5,lb,101.6,120,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGSRN0HCC,6.0,2020-12,,,33.57,lb,101.3,100,36,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGSRN0HCC,7.0,2022-01,,,28.12,lb,100.0,110,18,Breaths/minute,Normal,Normal,8,,Normal,,Abnormal,urinary incontinence,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,0.0,2014-01,20.0,in,60.0,lb,101.2,120,30.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,1.0,2016-08,23.62,in,63.5,lb,102.1,120,,Not Evaluated,Normal,Normal,,,Normal,,Normal,,,1.0,Not Evaluated,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,2.0,2016-08,23.5,in,48.3,lb,100.8,100,,Not Evaluated,Normal,Normal,,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,3.0,2016-08,23.5,in,46.8,lb,101.8,90,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,4.0,2017-07,23.5,in,44.0,lb,102.3,80,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,5.0,2018-07,23.62,in,49.0,lb,101.8,80,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,6.0,2019-07,23.23,in,45.8,lb,101.1,65,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,7.0,2020-08,,,29.62,lb,102.2,65,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGT7CS9YY,8.0,2021-08,,,30.16,lb,100.7,80,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,0.0,2014-07,22.5,in,78.0,lb,100.6,90,32.0,Breaths/minute,Normal,Normal,,40,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,1.0,2015-06,21.0,in,70.7,lb,100.5,80,32.0,Breaths/minute,Reduced,Normal,,40,Abnormal,diarrhea (submitted for parasite testing),Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,2.0,2016-06,23.75,in,50.8,lb,100.8,80,20.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,3.0,2017-06,24.0,in,53.2,lb,101.4,80,36.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,4.0,2018-06,23.23,in,56.6,lb,100.4,66,32.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,5.0,2019-06,22.0,in,75.0,lb,100.3,84,28.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,6.0,2020-07,24.02,in,60.3,lb,100.0,100,32.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,7.0,2021-07,,,23.13,lb,100.1,100,20,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGU5BXPDD,8.0,2022-07,,,28.12,lb,100.5,96,28,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGULYUQ55,0.0,2015-03,24.0,in,63.1,lb,101.1,88,20.0,Breaths/minute,Normal,Normal,,30,Normal,,Normal,,2.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGVKL23PP,0.0,2015-02,24.0,in,45.1,lb,103.3,120,37.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGVKL23PP,1.0,2016-02,,,77.4,lb,101.0,120,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGVKL23PP,2.0,2017-03,,,84.5,lb,101.5,120,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGVKL23PP,3.0,2018-03,,,66.1,lb,100.5,110,,Panting (>60 breaths/minute),Normal,Normal,6.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGVKL23PP,4.0,2019-03,,,69.1,lb,102.5,124,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGVKL23PP,7.0,2022-03,,,,,101.7,136,44,Breaths/minute,Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,0.0,2013-06,22.5,in,56.5,lb,100.8,90,30.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,1.0,2014-06,24.0,in,72.0,lb,100.5,90,,Panting (>60 breaths/minute),Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,2.0,2015-05,24.0,in,72.0,lb,102.5,102,,Panting (>60 breaths/minute),Normal,Agitated,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,3.0,2016-05,17.5,in,82.5,lb,102.3,140,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,4.0,2017-05,19.5,in,70.4,lb,103.2,90,,Panting (>60 breaths/minute),Normal,Agitated,4.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,5.0,2018-05,22.5,in,68.0,lb,101.8,100,,Panting (>60 breaths/minute),Normal,Agitated,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,6.0,2019-05,22.5,in,67.5,lb,104.0,110,,Panting (>60 breaths/minute),Normal,Agitated,4.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,7.0,2020-05,20.67,in,68.8,lb,103.0,100,,Panting (>60 breaths/minute),Normal,Agitated,4.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGX6DHOO,8.0,2021-05,,,36.83,lb,101.6,120,,Panting (>60 breaths/minute),Normal,Normal,4,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,0.0,2014-07,23.0,in,75.0,lb,101.5,120,30.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,1.0,2015-07,24.0,in,76.8,lb,99.1,90,15.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,2.0,2016-08,23.0,in,79.7,lb,101.8,100,,Panting (>60 breaths/minute),Normal,Normal,,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,3.0,2017-08,22.05,in,81.5,lb,100.2,80,20.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,4.0,2018-11,24.5,in,77.0,lb,101.2,100,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,5.0,2019-10,23.23,in,82.5,lb,100.3,80,,Panting (>60 breaths/minute),Normal,Normal,4.0,,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,6.0,2020-12,,,30.39,lb,101.5,88,,Panting (>60 breaths/minute),Normal,Normal,4,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,7.0,2022-01,,,30.16,lb,100.5,64,28,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGXI98U11,8.0,2023-02,,,27.67,lb,100.6,100,,Panting (>60 breaths/minute),Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,0.0,2014-05,21.0,in,74.2,lb,101.0,88,20.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,,1.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,1.0,2015-04,25.98,in,59.0,lb,100.4,108,,Not Evaluated,Normal,Normal,,30,Normal,,Normal,,2.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,2.0,2016-04,21.0,in,83.9,lb,101.8,120,30.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,3.0,2017-04,23.0,in,82.0,lb,101.0,120,30.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,4.0,2018-04,21.5,in,80.6,lb,101.3,100,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,5.0,2019-04,22.5,in,76.8,lb,101.5,112,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,6.0,2020-04,21.75,in,63.7,lb,100.1,100,28.0,Breaths/minute,Normal,Normal,6.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,7.0,2021-05,,,15.88,lb,102.5,100,,Panting (>60 breaths/minute),Normal,Normal,6,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGYD8YY55,8.0,2022-05,,,15.01,lb,101.2,104,24,Breaths/minute,Reduced,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,0.0,2014-11,24.0,in,41.6,lb,101.7,110,16.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,1.0,2015-11,64.0,in,70.7,lb,101.4,120,16.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,2.0,2016-12,59.0,in,75.0,lb,100.2,110,24.0,Breaths/minute,Normal,Normal,,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,3.0,2017-11,62.0,in,75.0,lb,102.1,84,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,4.0,2018-10,56.0,in,75.0,lb,103.1,88,25.0,Breaths/minute,Normal,Normal,5.0,,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,5.0,2019-10,60.0,in,76.0,lb,100.4,90,,Panting (>60 breaths/minute),Normal,Normal,5.0,,Normal,,Normal,,,1.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,6.0,2020-10,,,35.29,lb,101.1,83,30,Breaths/minute,Not Evaluated,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,7.0,2021-11,,,34.79,lb,101.3,90,36,Breaths/minute,Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGYJYDRBB,8.0,2022-12,,,33.07,lb,102.1,112,,Panting (>60 breaths/minute),Normal,Normal,5,,Normal,,Normal,,,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGZEB79QQ,0.0,2013-05,22.0,in,50.8,lb,101.8,90,15.0,Breaths/minute,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,1.0,0.0,0.0,0.0,0.0,0.0
grlsGZEB79QQ,1.0,2014-05,23.62,in,47.7,lb,101.2,100,,Not Evaluated,Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
grlsGZEB79QQ,2.0,2015-05,27.0,in,47.5,lb,102.8,100,,Panting (>60 breaths/minute),Normal,Normal,,20,Normal,,Normal,,1.0,0.0,Normal,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0
