subject_id,year_in_study,record_date,any_vaccine,administered,type,type_other_specify
grlsI8TC3SCC,6,2019-11,1,,"canine distemper, adenovirus type 2, parvovirus",
grlsI8TC3SCC,6,2019-11,1,,borrelia burgdorferi,
grlsI8TC3SCC,6,2019-11,1,,rabies (3 year),
grlsI8TC3SCC,7,2020-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsI8TC3SCC,7,2020-12,1,,borrelia burgdorferi,
grlsI8TC3SCC,8,2021-10,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsI8TC3SCC,8,2021-10,1,,borrelia burgdorferi,
grlsI91FWL00,0,2014-06,0,,,
grlsI91FWL00,1,2015-08,0,,,
grlsI91FWL00,2,2016-08,0,,,
grlsI91FWL00,3,2017-07,1,2017-04,bordetella bronchiseptica,
grlsI91FWL00,3,2017-07,1,2016-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI91FWL00,4,2018-06,1,2018-03,bordetella bronchiseptica,
grlsI91FWL00,4,2018-06,1,2017-08,rabies (3 year),
grlsI91FWL00,5,2019-07,1,2019-02,bordetella bronchiseptica,
grlsI91FWL00,5,2019-07,1,2018-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI91FWL00,6,2020-09,1,2019-09,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI91FWL00,6,2020-09,1,2020-02,bordetella bronchiseptica,
grlsI91FWL00,7,2021-08,0,,,
grlsI91FWL00,8,2022-08,0,,,
grlsI9WFVMM,0,2014-08,1,2014-05,rabies (1 year),
grlsI9WFVMM,0,2014-08,1,2014-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsI9WFVMM,0,2014-08,1,2014-06,bordetella bronchiseptica,
grlsI9WFVMM,0,2014-08,1,2013-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsI9WFVMM,1,2015-07,1,2015-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsI9WFVMM,1,2015-07,1,2015-03,"bordetella bronchiseptica, parainfluenza",
grlsI9WFVMM,1,2015-07,1,2015-06,rabies (3 year),
grlsI9WFVMM,2,2016-08,1,2016-03,bordetella bronchiseptica,
grlsI9WFVMM,2,2016-08,1,2016-02,canine influenza (unspecified),
grlsI9WFVMM,2,2016-08,1,2015-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI9WFVMM,3,2017-07,1,2016-10,bordetella bronchiseptica,
grlsI9WFVMM,3,2017-07,1,2016-11,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI9WFVMM,4,2018-08,1,2017-10,bordetella bronchiseptica,
grlsI9WFVMM,4,2018-08,1,2017-12,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI9WFVMM,4,2018-08,1,2018-06,rabies (3 year),
grlsI9WFVMM,5,2019-08,1,2018-10,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsI9WFVMM,5,2019-08,1,2018-12,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI9WFVMM,6,2021-04,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsI9WFVMM,6,2021-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsI9WFVMM,7,2021-09,1,,rabies (3 year),
grlsI9WFVMM,8,2022-08,1,2022-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB8ZCI66,0,2014-03,1,2013-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB8ZCI66,0,2014-03,1,2013-07,rabies (3 year),
grlsIB8ZCI66,0,2014-03,1,2012-06,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus",
grlsIB8ZCI66,0,2014-03,1,2012-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB8ZCI66,0,2014-03,1,2012-06,rabies (1 year),
grlsIB8ZCI66,1,2015-05,1,2014-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB8ZCI66,2,2018-03,1,2016-03,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB8ZCI66,4,2018-05,1,2017-08,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus",
grlsIB8ZCI66,5,2019-06,0,,,
grlsIB8ZCI66,6,2021-02,1,2019-07,rabies (3 year),
grlsIB8ZCI66,6,2021-02,1,2020-10,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB9ZRE88,0,2015-01,1,2015-01,other,bordetella bronchiseptica
grlsIB9ZRE88,0,2015-01,1,2015-01,rabies (1 year),
grlsIB9ZRE88,0,2015-01,1,2015-01,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIB9ZRE88,0,2015-01,1,2015-01,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB9ZRE88,0,2015-01,1,2014-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIB9ZRE88,1,2016-02,1,,bordetella bronchiseptica,
grlsIB9ZRE88,1,2016-02,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB9ZRE88,1,2016-02,1,,rabies (3 year),
grlsIB9ZRE88,2,2017-03,1,,bordetella bronchiseptica,
grlsIB9ZRE88,2,2017-03,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB9ZRE88,3,2018-01,1,2017-02,bordetella bronchiseptica,
grlsIB9ZRE88,3,2018-01,1,2017-02,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB9ZRE88,3,2018-01,1,,bordetella bronchiseptica,
grlsIB9ZRE88,3,2018-01,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIB9ZRE88,3,2018-01,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB9ZRE88,4,2019-02,1,,rabies (3 year),
grlsIB9ZRE88,4,2019-02,1,,bordetella bronchiseptica,
grlsIB9ZRE88,4,2019-02,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIB9ZRE88,7,2022-08,1,2022-07,rabies (3 year),
grlsIB9ZRE88,7,2022-08,1,2022-07,bordetella bronchiseptica,
grlsIB9ZRE88,7,2022-08,1,2022-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,0,2015-01,1,2014-04,bordetella bronchiseptica,
grlsIBON0011,0,2015-01,1,2014-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,0,2015-01,1,2014-06,canine influenza (unspecified),
grlsIBON0011,0,2015-01,1,2014-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIBON0011,0,2015-01,1,2014-06,rabies (3 year),
grlsIBON0011,1,2016-07,1,2016-01,bordetella bronchiseptica,
grlsIBON0011,1,2016-07,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,1,2016-07,1,,canine influenza (unspecified),
grlsIBON0011,3,2018-05,1,2018-05,"bordetella bronchiseptica, parainfluenza",
grlsIBON0011,3,2018-05,1,2018-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,3,2018-05,1,2018-05,rabies (3 year),
grlsIBON0011,4,2019-01,0,,,
grlsIBON0011,5,2020-03,1,2019-07,bordetella bronchiseptica,
grlsIBON0011,5,2020-03,1,2019-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,6,2021-01,1,2020-09,"bordetella bronchiseptica, parainfluenza",
grlsIBON0011,6,2021-01,1,2020-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,7,2022-01,1,2021-08,"bordetella bronchiseptica, parainfluenza",
grlsIBON0011,7,2022-01,1,2021-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,7,2022-01,1,2021-05,rabies (3 year),
grlsIBON0011,7,2022-01,1,2021-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIBON0011,8,2022-12,1,2022-09,"bordetella bronchiseptica, parainfluenza",
grlsIBON0011,8,2022-12,1,2022-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIBON0011,8,2022-12,1,2022-09,other,borrelia burgdorferi bacterin
grlsIBON0011,8,2022-12,1,2022-09,canine influenza (unspecified),
grlsIC0ZIROO,0,2013-08,1,2013-04,rabies (1 year),
grlsIC0ZIROO,0,2013-08,1,2013-04,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIC0ZIROO,0,2013-08,1,2013-04,bordetella bronchiseptica,
grlsIC0ZIROO,1,2014-08,1,2014-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIC0ZIROO,1,2014-08,1,2014-06,bordetella bronchiseptica,
grlsIC0ZIROO,1,2014-08,1,2014-06,rabies (3 year),
grlsIC0ZIROO,2,2015-08,0,,,
grlsIC0ZIROO,3,2016-08,0,,,
grlsIC0ZIROO,4,2017-07,1,2017-07,rabies (3 year),
grlsIC0ZIROO,5,2018-08,0,,,
grlsIC0ZIROO,6,2019-07,0,,,
grlsIC0ZIROO,7,2020-11,1,2020-05,rabies (3 year),
grlsIC0ZIROO,8,2021-11,0,,,
grlsICW7BS77,0,2012-12,1,2012-07,rabies (3 year),
grlsICW7BS77,0,2012-12,1,2012-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsICW7BS77,0,2012-12,1,2012-07,canine parvovirus,
grlsICW7BS77,0,2012-12,1,2012-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICW7BS77,1,2014-01,1,2013-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICW7BS77,1,2014-01,1,2013-08,canine influenza (unspecified),
grlsICW7BS77,2,2015-03,1,2014-08,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICW7BS77,3,2017-06,1,2015-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICW7BS77,3,2017-06,1,2015-06,rabies (3 year),
grlsICW7BS77,3,2017-06,1,2015-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsICW7BS77,4,2017-06,1,2016-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICW7BS77,7,2019-12,1,2019-06,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICW7BS77,8,2021-01,1,2020-07,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICXYCNUU,0,2014-06,1,2014-04,rabies (3 year),
grlsICXYCNUU,0,2014-06,1,2014-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsICXYCNUU,0,2014-06,1,2014-03,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsICXYCNUU,1,2015-05,1,2015-03,bordetella bronchiseptica,
grlsICXYCNUU,1,2015-05,1,2015-03,"canine distemper, adenovirus type 2, parvovirus",
grlsICXYCNUU,1,2015-05,1,2015-03,rabies (3 year),
grlsICXYCNUU,1,2015-05,1,2014-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICXYCNUU,2,2016-04,1,2016-02,bordetella bronchiseptica,
grlsICXYCNUU,2,2016-04,1,2016-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsICXYCNUU,2,2016-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICXYCNUU,3,2017-06,1,2017-05,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICXYCNUU,3,2017-06,1,2017-05,bordetella bronchiseptica,
grlsICXYCNUU,4,2018-07,1,2018-05,rabies (3 year),
grlsICXYCNUU,5,2019-08,1,2019-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICXYCNUU,5,2019-08,1,2019-05,bordetella bronchiseptica,
grlsICXYCNUU,7,2021-07,1,2021-04,bordetella bronchiseptica,
grlsICXYCNUU,7,2021-07,1,2021-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICXYCNUU,7,2021-07,1,2021-04,rabies (3 year),
grlsICXYCNUU,8,2022-07,1,2022-04,bordetella bronchiseptica,
grlsICXYCNUU,8,2022-07,1,2022-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsICYLHAA,0,2013-09,1,2012-12,rabies (3 year),
grlsICYLHAA,0,2013-09,1,2012-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsICYLHAA,0,2013-09,1,2012-12,bordetella bronchiseptica,
grlsICYLHAA,1,2014-07,1,2013-07,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsICYLHAA,2,2015-07,1,2014-12,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsICYLHAA,3,2016-07,0,,,
grlsICYLHAA,4,2017-07,1,2017-01,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsICYLHAA,5,2018-07,1,2018-01,"bordetella bronchiseptica, parainfluenza",
grlsIDD1SPBB,0,2013-11,1,2013-08,rabies (1 year),
grlsIDD1SPBB,0,2013-11,1,2013-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIDD1SPBB,0,2013-11,1,2013-08,canine coronavirus,
grlsIDD1SPBB,1,2014-11,1,2014-08,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIDD1SPBB,1,2014-11,1,2014-08,rabies (3 year),
grlsIDD1SPBB,1,2014-11,1,2014-08,canine coronavirus,
grlsIDD1SPBB,2,2015-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIDD1SPBB,3,2016-12,1,2016-11,bordetella bronchiseptica,
grlsIDD1SPBB,3,2016-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIDD1SPBB,4,2017-12,1,2017-09,rabies (3 year),
grlsIDD1SPBB,4,2017-12,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIDD1SPBB,5,2018-12,1,,"canine distemper, adenovirus type 2, parvovirus",
grlsIDD1SPBB,6,2019-11,1,2018-12,"canine distemper, parvovirus",
grlsIDD1SPBB,7,2020-11,1,2020-09,rabies (3 year),
grlsIDD1SPBB,8,2021-12,1,2021-11,"bordetella bronchiseptica, parainfluenza",
grlsIDHE9RPP,0,2014-09,1,2014-04,rabies (3 year),
grlsIDHE9RPP,0,2014-09,1,2014-04,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIDHE9RPP,0,2014-09,1,2014-03,bordetella bronchiseptica,
grlsIDHE9RPP,0,2014-09,1,2014-04,borrelia burgdorferi,
grlsIDHE9RPP,0,2014-09,1,2014-03,canine influenza (unspecified),
grlsIDHE9RPP,1,2015-08,1,2015-04,bordetella bronchiseptica,
grlsIDHE9RPP,1,2015-08,1,2015-04,"canine distemper, adenovirus type 2, parvovirus, borrelia burgdorferi, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIDHE9RPP,1,2015-08,1,2015-04,canine influenza (unspecified),
grlsIDHE9RPP,1,2015-08,1,2015-04,rabies (3 year),
grlsIECF3CC,0,2013-11,1,2013-10,bordetella bronchiseptica,
grlsIECF3CC,0,2013-11,1,2013-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIECF3CC,0,2013-11,1,2013-04,rabies (1 year),
grlsIECF3CC,0,2013-11,1,2013-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIELLVB99,0,2014-09,1,2013-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIELLVB99,0,2014-09,1,2014-06,rabies (1 year),
grlsIELLVB99,0,2014-09,1,2014-01,bordetella bronchiseptica,
grlsIELLVB99,1,2015-08,1,2014-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIELLVB99,1,2015-08,1,2015-06,rabies (3 year),
grlsIELLVB99,2,2016-09,1,,"canine distemper, adenovirus type 2, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIELLVB99,2,2016-09,1,,rabies (3 year),
grlsIELLVB99,3,2017-09,1,2016-12,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIELLVB99,4,2018-09,1,2018-06,rabies (3 year),
grlsIELLVB99,4,2018-09,1,2018-01,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIELLVB99,5,2019-08,1,2019-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIELLVB99,6,2020-09,1,2020-03,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIELLVB99,7,2021-11,1,2021-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIELLVB99,7,2021-11,1,2021-04,rabies (3 year),
grlsIELLVB99,8,2022-11,0,,,
grlsIEOM14RR,0,2013-04,1,2013-04,rabies (3 year),
grlsIEOM14RR,0,2013-04,1,2012-05,rabies (1 year),
grlsIEOM14RR,0,2013-04,1,2012-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIEOM14RR,0,2013-04,1,2012-05,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,0,2013-04,1,2012-05,borrelia burgdorferi,
grlsIEOM14RR,1,2014-05,1,2014-04,bordetella bronchiseptica,
grlsIEOM14RR,1,2014-05,1,2014-04,borrelia burgdorferi,
grlsIEOM14RR,1,2014-05,1,2014-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,2,2015-04,1,2015-04,borrelia burgdorferi,
grlsIEOM14RR,2,2015-04,1,2015-04,bordetella bronchiseptica,
grlsIEOM14RR,2,2015-04,1,2015-04,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,3,2016-04,1,,rabies (3 year),
grlsIEOM14RR,3,2016-04,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,3,2016-04,1,,borrelia burgdorferi,
grlsIEOM14RR,3,2016-04,1,,bordetella bronchiseptica,
grlsIEOM14RR,4,2017-04,1,,bordetella bronchiseptica,
grlsIEOM14RR,4,2017-04,1,,borrelia burgdorferi,
grlsIEOM14RR,4,2017-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,5,2018-04,1,2017-07,canine influenza (unspecified),
grlsIEOM14RR,5,2018-04,1,,canine influenza (unspecified),
grlsIEOM14RR,5,2018-04,1,,"adenovirus type 2, bordetella bronchiseptica, parainfluenza",
grlsIEOM14RR,5,2018-04,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,6,2019-04,1,2019-04,bordetella bronchiseptica,
grlsIEOM14RR,6,2019-04,1,2019-04,canine influenza (unspecified),
grlsIEOM14RR,6,2019-04,1,2019-04,"canine distemper, adenovirus type 2, coronavirus, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,6,2019-04,1,2019-04,rabies (3 year),
grlsIEOM14RR,7,2021-03,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIEOM14RR,7,2021-03,1,,bordetella bronchiseptica,
grlsIEOM14RR,7,2021-03,1,,canine influenza (unspecified),
grlsIF12B9VV,0,2014-09,1,2014-09,rabies (3 year),
grlsIF12B9VV,0,2014-09,1,2014-09,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIF12B9VV,0,2014-09,1,2014-09,bordetella bronchiseptica,
grlsIF12B9VV,1,2015-10,1,,bordetella bronchiseptica,
grlsIF12B9VV,1,2015-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIF12B9VV,2,2016-10,1,2016-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIF12B9VV,2,2016-10,1,,bordetella bronchiseptica,
grlsIF12B9VV,3,2017-11,1,2017-08,canine influenza (unspecified),
grlsIF12B9VV,3,2017-11,1,2017-09,rabies (3 year),
grlsIF12B9VV,3,2017-11,1,,bordetella bronchiseptica,
grlsIF12B9VV,3,2017-11,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIF12B9VV,4,2018-11,1,,bordetella bronchiseptica,
grlsIF12B9VV,4,2018-11,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIF12B9VV,4,2018-11,1,,canine influenza (unspecified),
grlsIFPY0Y33,0,2014-10,1,2014-06,rabies (1 year),
grlsIFPY0Y33,0,2014-10,1,2014-06,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,0,2014-10,1,2014-08,bordetella bronchiseptica,
grlsIFPY0Y33,1,2015-12,1,2015-10,bordetella bronchiseptica,
grlsIFPY0Y33,1,2015-12,1,2015-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,2,2016-10,1,2016-09,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,2,2016-10,1,2016-09,bordetella bronchiseptica,
grlsIFPY0Y33,3,2017-10,1,2017-06,canine influenza (unspecified),
grlsIFPY0Y33,3,2017-10,1,2017-06,rabies (3 year),
grlsIFPY0Y33,3,2017-10,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,4,2018-11,1,2018-07,other,bivlanet canine influenza (h3n2/h3n8)
grlsIFPY0Y33,4,2018-11,1,2018-07,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIFPY0Y33,4,2018-11,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,5,2019-11,1,2019-06,canine influenza (unspecified),
grlsIFPY0Y33,5,2019-11,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,6,2020-11,1,2020-10,rabies (3 year),
grlsIFPY0Y33,6,2020-11,1,2020-10,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,7,2021-11,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIFPY0Y33,8,2022-11,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIG55M1RR,0,2015-02,1,2014-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIG55M1RR,0,2015-02,1,2014-02,bordetella bronchiseptica,
grlsIG55M1RR,0,2015-02,1,2014-03,rabies (1 year),
grlsIG55M1RR,1,2016-02,1,2015-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 2 (canicola, icterohaemorrhagiae)",
grlsIG55M1RR,1,2016-02,1,2015-03,borrelia burgdorferi,
grlsIG55M1RR,1,2016-02,1,2015-03,rabies (3 year),
grlsIG55M1RR,1,2016-02,1,2015-02,bordetella bronchiseptica,
grlsIG55M1RR,2,2017-01,1,2016-03,bordetella bronchiseptica,
grlsIG55M1RR,2,2017-01,1,2016-03,borrelia burgdorferi,
grlsIG55M1RR,2,2017-01,1,2016-03,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIG55M1RR,2,2017-03,1,2017-03,bordetella bronchiseptica,
grlsIG55M1RR,3,2018-01,0,,,
grlsIG55M1RR,4,2019-02,1,2018-02,rabies (3 year),
grlsIG55M1RR,4,2019-02,1,2018-03,borrelia burgdorferi,
grlsIG55M1RR,4,2019-02,1,2018-09,canine influenza (unspecified),
grlsIG55M1RR,4,2019-02,1,,bordetella bronchiseptica,
grlsIG55M1RR,4,2019-02,1,,"canine distemper, adenovirus type 2, parainfluenza, parvovirus, leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIG55M1RR,5,2020-02,1,2019-04,borrelia burgdorferi,
grlsIG55M1RR,5,2020-02,1,2019-10,canine influenza (unspecified),
grlsIG55M1RR,5,2020-02,1,2019-02,"canine distemper, adenovirus type 2, parainfluenza, parvovirus",
grlsIG55M1RR,5,2020-02,1,,bordetella bronchiseptica,
grlsIG55M1RR,5,2020-02,1,,"leptospirosis 4 (canicola, grippotyphosa, icterohaemorrhagiae, pomona)",
grlsIG55M1RR,6,2021-02,1,2020-07,borrelia burgdorferi,
grlsIG55M1RR,6,2021-02,1,2020-10,canine influenza (unspecified),
grlsIG55M1RR,6,2021-02,1,,rabies (3 year),
grlsIG55M1RR,6,2021-02,1,,other,bordetella bronchiseptica
grlsIG55M1RR,7,2022-01,1,2021-02,rabies (3 year),
